game, timeslot, broker, netDemand, mktQty, mktCost, imbalance, imbalanceCost, mktImbCost, estCost
PowerTAC_2018_Finals_260,1338,AgentUDE,-35563.349,35961.312,-3684.852,399.383,-1.805,-8.038,0.000
PowerTAC_2018_Finals_260,1338,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1339,SPOT,-15263.505,20400.356,-1605.693,5136.851,-33.796,-55.710,0.000
PowerTAC_2018_Finals_260,1339,AgentUDE,-33379.396,35179.408,-4146.043,1801.433,-11.862,-19.537,0.000
PowerTAC_2018_Finals_260,1339,default broker,-0.584,0.000,0.000,-0.584,0.004,0.006,-0.038
PowerTAC_2018_Finals_260,1340,SPOT,-17757.220,19278.932,-1184.719,1521.712,188.202,77.926,0.000
PowerTAC_2018_Finals_260,1340,AgentUDE,-35962.226,34442.567,-3404.157,-2294.628,-283.795,-117.507,-117.507
PowerTAC_2018_Finals_260,1340,default broker,-2.053,0.000,0.000,-2.053,-0.254,-0.105,-0.105
PowerTAC_2018_Finals_260,1341,SPOT,-14976.714,18485.044,-867.744,3508.330,372.506,154.126,0.000
PowerTAC_2018_Finals_260,1341,AgentUDE,-41928.551,38420.321,-2695.865,-4249.949,-451.249,-186.707,-186.707
PowerTAC_2018_Finals_260,1341,default broker,-0.100,0.000,0.000,-0.100,-0.011,-0.004,-0.004
PowerTAC_2018_Finals_260,1342,SPOT,-14493.038,20159.414,-1129.929,5666.376,665.052,264.665,0.000
PowerTAC_2018_Finals_260,1342,AgentUDE,-50043.137,40307.550,-1945.753,-10933.938,-1283.296,-510.703,-510.703
PowerTAC_2018_Finals_260,1342,default broker,-1.250,0.000,0.000,-1.250,-0.147,-0.058,-0.058
PowerTAC_2018_Finals_260,1343,SPOT,-13078.283,17194.023,-687.366,4115.741,386.341,156.700,0.000
PowerTAC_2018_Finals_260,1343,AgentUDE,-50870.725,43633.293,-1910.514,-7250.632,-680.611,-276.056,-276.056
PowerTAC_2018_Finals_260,1343,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1344,SPOT,-12301.297,18213.607,-718.572,5912.310,-30.441,-12.619,0.000
PowerTAC_2018_Finals_260,1344,AgentUDE,-49582.936,47639.190,-2529.937,-737.146,3.795,1.573,-28.635
PowerTAC_2018_Finals_260,1344,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1345,SPOT,-12071.817,17511.115,-655.915,5439.298,1.384,-120.540,0.000
PowerTAC_2018_Finals_260,1345,AgentUDE,-48241.514,44414.441,-2015.822,-2613.873,-0.665,57.926,-90.554
PowerTAC_2018_Finals_260,1345,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1346,SPOT,-11224.472,15770.710,-407.415,4546.238,-49.849,-45.623,0.000
PowerTAC_2018_Finals_260,1346,AgentUDE,-37518.384,46041.238,-1821.679,8989.502,-114.569,-90.213,0.000
PowerTAC_2018_Finals_260,1346,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1347,SPOT,-11609.082,15914.025,-621.312,4304.943,-65.774,184.614,0.000
PowerTAC_2018_Finals_260,1347,AgentUDE,-32612.167,45915.066,-1882.830,13313.920,-203.967,570.957,0.000
PowerTAC_2018_Finals_260,1347,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1348,SPOT,-12415.795,18159.140,-735.783,5743.345,583.127,232.316,0.000
PowerTAC_2018_Finals_260,1348,AgentUDE,-48897.718,39517.265,-2168.062,-10613.453,-1077.593,-429.311,-429.311
PowerTAC_2018_Finals_260,1348,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1349,SPOT,-13873.145,21615.126,-890.934,7741.981,-23.279,-116.057,0.000
PowerTAC_2018_Finals_260,1349,AgentUDE,-50584.957,46088.226,-1873.939,-3263.731,9.814,48.925,-142.508
PowerTAC_2018_Finals_260,1349,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1350,SPOT,-15408.649,22012.910,-1263.990,6604.261,-27.181,-44.460,0.000
PowerTAC_2018_Finals_260,1350,AgentUDE,-42532.817,42797.890,-2357.212,333.695,-1.447,-2.246,0.000
PowerTAC_2018_Finals_260,1350,default broker,0.010,0.000,0.000,0.010,-0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1351,SPOT,-17582.338,26429.713,-1501.573,8847.375,-1.953,-1.234,0.000
PowerTAC_2018_Finals_260,1351,AgentUDE,-50178.292,43586.075,-2146.477,-6590.796,1.455,0.919,-312.040
PowerTAC_2018_Finals_260,1351,default broker,0.100,0.000,0.000,0.100,-0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1352,SPOT,-19613.458,19793.921,-628.349,180.463,-0.761,-1.323,0.000
PowerTAC_2018_Finals_260,1352,AgentUDE,-38499.839,43798.662,-1895.765,5300.245,-22.370,-38.869,0.000
PowerTAC_2018_Finals_260,1352,default broker,0.190,0.000,0.000,0.190,-0.001,-0.001,0.000
PowerTAC_2018_Finals_260,1353,SPOT,-19429.864,20051.152,-1063.409,621.288,0.767,-0.863,0.000
PowerTAC_2018_Finals_260,1353,AgentUDE,-35064.787,41726.602,-2657.335,6666.325,8.181,-9.261,0.000
PowerTAC_2018_Finals_260,1353,default broker,0.230,0.000,0.000,0.230,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1354,SPOT,-19536.165,19012.938,-744.523,-523.227,-59.602,-23.783,-23.783
PowerTAC_2018_Finals_260,1354,AgentUDE,-41172.360,37589.703,-2104.018,-4809.057,-547.813,-218.596,-218.596
PowerTAC_2018_Finals_260,1354,default broker,-0.521,0.000,0.000,-0.521,-0.059,-0.024,-0.024
PowerTAC_2018_Finals_260,1355,SPOT,-19721.203,19358.277,-1012.597,-362.926,-0.137,8.299,-18.080
PowerTAC_2018_Finals_260,1355,AgentUDE,-36897.189,41233.036,-2522.030,5555.647,-15.605,-127.046,0.000
PowerTAC_2018_Finals_260,1355,default broker,0.160,0.000,0.000,0.160,0.000,-0.004,0.000
PowerTAC_2018_Finals_260,1356,SPOT,-19656.570,19325.700,-938.340,-330.870,-41.522,-15.600,-15.600
PowerTAC_2018_Finals_260,1356,AgentUDE,-48735.995,37951.149,-2382.714,-12004.646,-1506.514,-566.014,-566.014
PowerTAC_2018_Finals_260,1356,default broker,0.234,0.000,0.000,0.234,0.029,0.011,0.000
PowerTAC_2018_Finals_260,1357,SPOT,-19743.825,18172.949,-756.352,-1570.876,0.309,19.411,-62.554
PowerTAC_2018_Finals_260,1357,AgentUDE,-40370.827,41989.713,-2412.034,2828.326,0.888,-34.949,0.000
PowerTAC_2018_Finals_260,1357,default broker,0.300,0.000,0.000,0.300,-0.000,-0.004,0.000
PowerTAC_2018_Finals_260,1358,SPOT,-20309.807,19722.908,-1441.540,-586.899,-92.189,-42.960,-35.889
PowerTAC_2018_Finals_260,1358,AgentUDE,-49813.379,41304.296,-2962.143,-9728.883,-1528.190,-712.138,-712.138
PowerTAC_2018_Finals_260,1358,default broker,-0.475,0.000,0.000,-0.475,-0.075,-0.035,-0.029
PowerTAC_2018_Finals_260,1359,SPOT,-20893.831,19800.012,-927.604,-1093.818,-120.555,-48.804,-48.804
PowerTAC_2018_Finals_260,1359,AgentUDE,-45987.877,44708.231,-2577.585,-2499.446,-275.476,-111.520,-111.520
PowerTAC_2018_Finals_260,1359,default broker,-0.618,0.000,0.000,-0.618,-0.068,-0.028,-0.028
PowerTAC_2018_Finals_260,1360,SPOT,-21599.637,20464.085,-912.268,-1135.552,-134.734,-56.173,-56.173
PowerTAC_2018_Finals_260,1360,AgentUDE,-46233.559,45808.798,-2822.521,-611.952,-72.609,-30.271,-30.271
PowerTAC_2018_Finals_260,1360,default broker,0.090,0.000,0.000,0.090,0.011,0.004,0.000
PowerTAC_2018_Finals_260,1361,SPOT,-20463.499,19436.851,-984.014,-1026.648,-123.376,-49.641,-49.641
PowerTAC_2018_Finals_260,1361,AgentUDE,-50869.964,46142.356,-2666.035,-4740.369,-569.668,-229.207,-229.207
PowerTAC_2018_Finals_260,1361,default broker,-0.190,0.000,0.000,-0.190,-0.023,-0.009,-0.009
PowerTAC_2018_Finals_260,1362,SPOT,-18055.838,18314.641,-954.484,258.803,0.318,-9.388,0.000
PowerTAC_2018_Finals_260,1362,AgentUDE,-47187.828,48019.344,-2828.275,2032.933,-3.525,-73.745,0.000
PowerTAC_2018_Finals_260,1362,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1363,SPOT,-15560.651,16971.626,-868.344,1410.975,-9.336,-0.668,0.000
PowerTAC_2018_Finals_260,1363,AgentUDE,-38193.764,47150.558,-2453.792,10176.594,-113.426,-4.816,0.000
PowerTAC_2018_Finals_260,1363,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1364,SPOT,-13677.292,15612.630,-812.664,1935.338,-6.056,-14.148,0.000
PowerTAC_2018_Finals_260,1364,AgentUDE,-36867.436,43131.285,-2950.770,6724.996,-30.125,-49.163,0.000
PowerTAC_2018_Finals_260,1364,default broker,-0.519,0.000,0.000,-0.519,0.002,0.004,-0.026
PowerTAC_2018_Finals_260,1365,SPOT,-12511.663,13286.757,-703.566,775.095,-1.530,-0.227,0.000
PowerTAC_2018_Finals_260,1365,AgentUDE,-38542.599,40495.737,-2593.049,1955.541,-3.876,-0.572,0.000
PowerTAC_2018_Finals_260,1365,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1366,SPOT,-12943.190,13155.583,-487.279,212.393,24.188,8.760,0.000
PowerTAC_2018_Finals_260,1366,AgentUDE,-53461.827,39779.132,-2246.047,-14902.494,-1697.159,-614.648,-614.648
PowerTAC_2018_Finals_260,1366,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1367,SPOT,-13189.114,12563.015,-514.284,-626.099,-62.644,-21.359,-21.359
PowerTAC_2018_Finals_260,1367,AgentUDE,-62119.289,45783.871,-1834.090,-17555.218,-1756.471,-598.872,-598.872
PowerTAC_2018_Finals_260,1367,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1368,SPOT,-9950.316,11987.713,-493.843,2037.397,-18.446,-48.535,0.000
PowerTAC_2018_Finals_260,1368,AgentUDE,-39080.252,49937.429,-2492.759,12073.378,-164.501,-287.610,0.000
PowerTAC_2018_Finals_260,1368,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1369,SPOT,-10023.849,11365.874,-529.675,1342.025,133.832,52.118,0.000
PowerTAC_2018_Finals_260,1369,AgentUDE,-50899.685,44258.095,-2520.212,-7861.390,-783.967,-305.298,-305.298
PowerTAC_2018_Finals_260,1369,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1370,SPOT,-14274.689,12353.459,-368.248,-1921.230,-2.056,19.397,-62.607
PowerTAC_2018_Finals_260,1370,AgentUDE,-46103.493,49663.703,-1998.375,4784.467,-10.941,-48.305,0.000
PowerTAC_2018_Finals_260,1370,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1371,SPOT,-13898.980,14770.454,-413.743,871.474,-2.742,-0.588,0.000
PowerTAC_2018_Finals_260,1371,AgentUDE,-41083.149,44168.058,-1961.356,4307.930,-40.938,-2.905,0.000
PowerTAC_2018_Finals_260,1371,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1372,SPOT,-14392.038,15085.542,-423.342,693.504,-6.547,-6.911,0.000
PowerTAC_2018_Finals_260,1372,AgentUDE,-38377.126,43931.343,-1613.680,5753.639,-60.265,-57.341,0.000
PowerTAC_2018_Finals_260,1372,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1373,SPOT,-16079.941,15549.750,-480.298,-530.191,6.106,1.999,-17.650
PowerTAC_2018_Finals_260,1373,AgentUDE,-33678.497,40324.765,-1593.845,6647.688,-76.612,-25.060,0.000
PowerTAC_2018_Finals_260,1373,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1374,SPOT,-19464.708,17147.391,-662.865,-2317.317,13.149,40.974,-90.803
PowerTAC_2018_Finals_260,1374,AgentUDE,-31048.196,35554.248,-2260.173,4507.473,-25.622,-79.700,0.000
PowerTAC_2018_Finals_260,1374,default broker,0.240,0.000,0.000,0.240,-0.001,-0.004,0.000
PowerTAC_2018_Finals_260,1375,SPOT,-20763.003,17488.464,-144.317,-3274.539,-372.711,-143.286,-143.286
PowerTAC_2018_Finals_260,1375,AgentUDE,-40003.019,33567.966,-2575.622,-7668.054,-872.785,-335.536,-335.536
PowerTAC_2018_Finals_260,1375,default broker,1.580,0.000,0.000,1.580,0.180,0.069,0.000
PowerTAC_2018_Finals_260,1376,SPOT,-19092.317,20230.751,-853.819,1138.434,-3.811,-6.091,0.000
PowerTAC_2018_Finals_260,1376,AgentUDE,-25365.188,33786.821,-2962.396,9634.834,-68.406,-51.548,0.000
PowerTAC_2018_Finals_260,1376,default broker,0.358,0.000,0.000,0.358,-0.001,-0.002,0.000
PowerTAC_2018_Finals_260,1377,SPOT,-20350.192,17264.721,-1725.375,-3085.471,0.620,12.680,-256.959
PowerTAC_2018_Finals_260,1377,AgentUDE,-20763.047,28682.256,-3067.257,7999.830,-2.973,-32.875,0.000
PowerTAC_2018_Finals_260,1377,default broker,2.870,0.000,0.000,2.870,-0.001,-0.012,0.000
PowerTAC_2018_Finals_260,1378,SPOT,-20233.997,19997.583,-784.472,-236.413,1.582,6.830,-10.422
PowerTAC_2018_Finals_260,1378,AgentUDE,-25207.158,25662.020,-2322.791,457.216,-3.128,-13.209,0.000
PowerTAC_2018_Finals_260,1378,default broker,2.738,0.000,0.000,2.738,-0.018,-0.079,0.000
PowerTAC_2018_Finals_260,1379,SPOT,-19245.129,20132.856,-880.883,887.727,103.772,42.823,0.000
PowerTAC_2018_Finals_260,1379,AgentUDE,-24282.359,23391.996,-2293.002,-1909.497,-223.214,-92.113,-92.113
PowerTAC_2018_Finals_260,1379,default broker,2.635,0.000,0.000,2.635,0.308,0.127,0.000
PowerTAC_2018_Finals_260,1380,SPOT,-19681.826,20038.610,-809.634,356.784,-5.709,-0.011,0.000
PowerTAC_2018_Finals_260,1380,AgentUDE,-27679.388,47120.006,-1883.049,20517.084,-412.733,-0.647,0.000
PowerTAC_2018_Finals_260,1380,default broker,4.360,0.000,0.000,4.360,-0.070,-0.000,0.000
PowerTAC_2018_Finals_260,1381,SPOT,-21068.667,20094.020,-874.603,-974.647,4.792,13.549,-43.521
PowerTAC_2018_Finals_260,1381,AgentUDE,-20588.206,22945.285,-1942.692,2358.500,-11.627,-32.786,0.000
PowerTAC_2018_Finals_260,1381,default broker,4.495,0.000,0.000,4.495,-0.022,-0.062,0.000
PowerTAC_2018_Finals_260,1382,SPOT,-14057.814,20699.627,-948.180,6641.813,730.725,302.053,0.000
PowerTAC_2018_Finals_260,1382,AgentUDE,-29498.784,22699.109,-2180.797,-8026.075,-883.020,-365.005,-365.005
PowerTAC_2018_Finals_260,1382,default broker,3.980,0.000,0.000,3.980,0.438,0.181,0.000
PowerTAC_2018_Finals_260,1383,SPOT,-13901.492,11185.363,-525.904,-2716.129,-293.053,-111.627,-111.627
PowerTAC_2018_Finals_260,1383,AgentUDE,-31133.076,25869.931,-2677.507,-6489.546,-700.180,-266.706,-266.706
PowerTAC_2018_Finals_260,1383,default broker,0.915,0.000,0.000,0.915,0.099,0.038,0.000
PowerTAC_2018_Finals_260,1384,SPOT,-15323.713,22030.397,-852.620,6706.684,-125.229,-5.028,0.000
PowerTAC_2018_Finals_260,1384,AgentUDE,-36771.967,52402.437,-2193.238,16842.309,-393.724,-12.626,0.000
PowerTAC_2018_Finals_260,1384,default broker,1.470,0.000,0.000,1.470,-0.027,-0.001,0.000
PowerTAC_2018_Finals_260,1385,SPOT,-15362.216,20463.499,-795.681,5101.283,534.569,200.226,0.000
PowerTAC_2018_Finals_260,1385,AgentUDE,-43263.365,28447.069,-1999.623,-16029.496,-1679.748,-629.160,-629.160
PowerTAC_2018_Finals_260,1385,default broker,0.180,0.000,0.000,0.180,0.019,0.007,0.000
PowerTAC_2018_Finals_260,1386,SPOT,-12840.151,18916.569,-821.024,6076.418,-23.085,-85.871,0.000
PowerTAC_2018_Finals_260,1386,AgentUDE,-51357.125,48655.250,-2111.667,-1482.076,5.631,20.944,-69.665
PowerTAC_2018_Finals_260,1386,default broker,-0.231,0.000,0.000,-0.231,-0.000,0.003,-0.011
PowerTAC_2018_Finals_260,1387,SPOT,-13153.364,16030.488,-592.758,2877.124,-19.452,-4.030,0.000
PowerTAC_2018_Finals_260,1387,AgentUDE,-35842.055,34099.637,-1584.099,-530.667,3.588,0.743,-20.239
PowerTAC_2018_Finals_260,1387,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1388,SPOT,-16498.956,12171.305,75.241,-4327.651,-8.191,37.808,-194.012
PowerTAC_2018_Finals_260,1388,AgentUDE,-28366.763,32755.280,-1940.569,4589.581,-15.387,-40.096,0.000
PowerTAC_2018_Finals_260,1388,default broker,-0.259,0.000,0.000,-0.259,-0.000,0.002,-0.012
PowerTAC_2018_Finals_260,1389,SPOT,-14205.928,11353.390,-407.617,-2852.538,-286.505,-102.208,-102.208
PowerTAC_2018_Finals_260,1389,AgentUDE,-41102.432,30500.155,-2246.280,-11828.677,-1188.054,-423.829,-423.829
PowerTAC_2018_Finals_260,1389,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1390,SPOT,-13885.788,17290.060,-557.185,3404.271,-20.290,-13.927,0.000
PowerTAC_2018_Finals_260,1390,AgentUDE,-44017.732,50004.936,-1531.727,7205.204,-75.910,-29.477,0.000
PowerTAC_2018_Finals_260,1390,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1391,SPOT,-15736.471,17130.863,-589.400,1394.392,-4.931,-3.666,0.000
PowerTAC_2018_Finals_260,1391,AgentUDE,-38539.197,41933.273,-1548.965,3468.097,-13.172,-9.119,0.000
PowerTAC_2018_Finals_260,1391,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1392,SPOT,-14636.462,14414.989,-555.079,-221.473,-18.862,-7.107,-7.107
PowerTAC_2018_Finals_260,1392,AgentUDE,-40588.420,33882.797,-1614.232,-7932.023,-675.552,-254.533,-254.533
PowerTAC_2018_Finals_260,1392,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1393,SPOT,-15664.301,13769.708,-478.078,-1894.593,0.369,36.375,-56.746
PowerTAC_2018_Finals_260,1393,AgentUDE,-37218.627,42653.230,-1639.721,6659.203,-27.604,-127.853,0.000
PowerTAC_2018_Finals_260,1393,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1394,SPOT,-9258.230,12485.475,-345.134,3227.245,-25.354,-1.451,0.000
PowerTAC_2018_Finals_260,1394,AgentUDE,-36951.223,37265.486,-1136.314,382.066,-3.172,-0.172,0.000
PowerTAC_2018_Finals_260,1394,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1395,SPOT,-9464.269,12136.966,-356.231,2672.697,-29.869,-32.846,0.000
PowerTAC_2018_Finals_260,1395,AgentUDE,-31318.311,35370.769,-1427.464,4053.880,-45.335,-49.820,0.000
PowerTAC_2018_Finals_260,1395,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1396,SPOT,-7372.606,12131.061,-372.481,4758.455,-56.156,-21.439,0.000
PowerTAC_2018_Finals_260,1396,AgentUDE,-30362.745,33090.004,-1342.539,2728.680,-32.222,-12.294,0.000
PowerTAC_2018_Finals_260,1396,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1397,SPOT,-8508.695,12704.723,-392.051,4196.028,374.248,133.457,0.000
PowerTAC_2018_Finals_260,1397,AgentUDE,-45643.147,30120.087,-986.390,-16742.860,-1493.314,-532.518,-532.518
PowerTAC_2018_Finals_260,1397,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1398,SPOT,-11227.348,7641.179,-287.843,-3586.169,-354.591,-128.658,-128.658
PowerTAC_2018_Finals_260,1398,AgentUDE,-44071.668,35821.384,-1416.142,-9470.085,-936.378,-339.751,-339.751
PowerTAC_2018_Finals_260,1398,default broker,0.280,0.000,0.000,0.280,0.028,0.010,0.000
PowerTAC_2018_Finals_260,1399,SPOT,-13248.753,7558.124,-365.918,-5690.628,0.750,10.762,-269.396
PowerTAC_2018_Finals_260,1399,AgentUDE,-33667.751,42748.682,-2393.415,10290.531,-41.551,-19.462,0.000
PowerTAC_2018_Finals_260,1399,default broker,1.890,0.000,0.000,1.890,-0.000,-0.004,0.000
PowerTAC_2018_Finals_260,1400,SPOT,-13590.111,14074.102,-511.509,483.991,-2.925,-1.844,0.000
PowerTAC_2018_Finals_260,1400,AgentUDE,-28544.625,34248.902,-1449.426,6915.928,-82.979,-26.348,0.000
PowerTAC_2018_Finals_260,1400,default broker,0.685,0.000,0.000,0.685,-0.004,-0.003,0.000
PowerTAC_2018_Finals_260,1401,SPOT,-14001.269,7861.605,33.572,-6139.664,-616.053,-250.603,-250.603
PowerTAC_2018_Finals_260,1401,AgentUDE,-25558.182,30646.632,-1246.850,3862.049,387.518,157.638,0.000
PowerTAC_2018_Finals_260,1401,default broker,3.970,0.000,0.000,3.970,0.398,0.162,0.000
PowerTAC_2018_Finals_260,1402,SPOT,-12006.226,8265.989,-379.918,-3740.237,10.804,13.834,-147.576
PowerTAC_2018_Finals_260,1402,AgentUDE,-27567.800,37809.209,-1456.206,11455.367,-82.463,-42.370,0.000
PowerTAC_2018_Finals_260,1402,default broker,5.250,0.000,0.000,5.250,-0.015,-0.019,0.000
PowerTAC_2018_Finals_260,1403,SPOT,-12460.492,8155.432,-338.236,-4305.059,-467.762,-174.602,-174.602
PowerTAC_2018_Finals_260,1403,AgentUDE,-34144.716,28685.136,-1849.363,-6679.380,-725.742,-270.898,-270.898
PowerTAC_2018_Finals_260,1403,default broker,6.287,0.000,0.000,6.287,0.683,0.255,0.000
PowerTAC_2018_Finals_260,1404,SPOT,-11818.369,8332.894,-456.450,-3485.475,-4.269,44.786,-159.103
PowerTAC_2018_Finals_260,1404,AgentUDE,-33568.248,38239.078,-1712.609,5891.389,-9.183,-75.701,0.000
PowerTAC_2018_Finals_260,1404,default broker,5.200,0.000,0.000,5.200,0.006,-0.067,0.000
PowerTAC_2018_Finals_260,1405,SPOT,-12882.816,14038.787,-571.853,1155.971,-3.090,-18.081,0.000
PowerTAC_2018_Finals_260,1405,AgentUDE,-30063.223,30148.448,-1376.005,358.203,-1.745,-5.603,0.000
PowerTAC_2018_Finals_260,1405,default broker,5.580,0.000,0.000,5.580,-0.015,-0.087,0.000
PowerTAC_2018_Finals_260,1406,SPOT,-15899.690,9298.334,-448.357,-6601.357,14.308,30.789,-265.260
PowerTAC_2018_Finals_260,1406,AgentUDE,-24235.077,33518.194,-1770.387,9284.538,-20.172,-43.303,0.000
PowerTAC_2018_Finals_260,1406,default broker,3.140,0.000,0.000,3.140,-0.007,-0.015,0.000
PowerTAC_2018_Finals_260,1407,SPOT,-15225.685,10770.030,131.141,-4455.655,-437.025,-176.961,-176.961
PowerTAC_2018_Finals_260,1407,AgentUDE,-27242.525,30458.741,-1434.774,2003.016,196.462,79.552,0.000
PowerTAC_2018_Finals_260,1407,default broker,3.380,0.000,0.000,3.380,0.332,0.134,0.000
PowerTAC_2018_Finals_260,1408,SPOT,-15161.817,14235.402,-499.933,-926.415,-0.563,21.091,-32.573
PowerTAC_2018_Finals_260,1408,AgentUDE,-30815.141,31740.280,-1602.168,1647.483,-1.001,-37.507,0.000
PowerTAC_2018_Finals_260,1408,default broker,1.275,0.000,0.000,1.275,0.001,-0.029,0.000
PowerTAC_2018_Finals_260,1409,SPOT,-14971.229,12392.800,-635.522,-2578.429,-284.736,-118.038,-118.038
PowerTAC_2018_Finals_260,1409,AgentUDE,-32342.910,34921.089,-2260.229,2018.414,222.893,92.401,0.000
PowerTAC_2018_Finals_260,1409,default broker,0.250,0.000,0.000,0.250,0.028,0.011,0.000
PowerTAC_2018_Finals_260,1410,SPOT,-13472.473,10699.712,-432.570,-2772.762,-390.459,-160.270,-160.270
PowerTAC_2018_Finals_260,1410,AgentUDE,-37178.161,39075.462,-2468.980,677.501,95.405,39.161,0.000
PowerTAC_2018_Finals_260,1410,default broker,-0.186,0.000,0.000,-0.186,-0.026,-0.011,-0.011
PowerTAC_2018_Finals_260,1411,SPOT,-12963.171,12037.869,-536.370,-925.302,0.966,2.256,-40.020
PowerTAC_2018_Finals_260,1411,AgentUDE,-29231.835,34389.866,-1915.257,6374.190,-33.779,-15.544,0.000
PowerTAC_2018_Finals_260,1411,default broker,-0.791,0.000,0.000,-0.791,0.001,0.002,-0.034
PowerTAC_2018_Finals_260,1412,SPOT,-15288.950,13952.629,-513.832,-1336.321,-125.729,-49.867,-49.867
PowerTAC_2018_Finals_260,1412,AgentUDE,-28343.609,26361.664,-1385.104,-3201.745,-301.239,-119.478,-119.478
PowerTAC_2018_Finals_260,1412,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1413,SPOT,-14400.681,12481.985,-411.283,-1918.696,-150.912,-62.476,-62.476
PowerTAC_2018_Finals_260,1413,AgentUDE,-32423.302,34236.959,-1739.593,1435.347,112.895,46.737,0.000
PowerTAC_2018_Finals_260,1413,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1414,SPOT,-14219.350,11585.036,-446.811,-2634.314,0.558,24.143,-94.030
PowerTAC_2018_Finals_260,1414,AgentUDE,-32703.926,35338.240,-1754.075,3194.212,0.676,-29.274,0.000
PowerTAC_2018_Finals_260,1414,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,1415,SPOT,-14019.184,14486.016,-647.191,466.832,42.133,17.380,0.000
PowerTAC_2018_Finals_260,1415,AgentUDE,-32089.273,31270.081,-1389.653,-1366.599,-123.341,-50.880,-50.880
PowerTAC_2018_Finals_260,1415,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1416,SPOT,-14427.570,12384.921,-342.603,-2042.649,-174.607,-72.276,-72.276
PowerTAC_2018_Finals_260,1416,AgentUDE,-40138.336,41636.565,-1425.266,1482.528,126.728,52.457,0.000
PowerTAC_2018_Finals_260,1416,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1417,SPOT,-16977.872,13451.565,-426.915,-3526.307,-272.137,-111.390,-111.390
PowerTAC_2018_Finals_260,1417,AgentUDE,-39451.499,41264.259,-1902.635,1796.061,138.608,56.735,0.000
PowerTAC_2018_Finals_260,1417,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,1418,SPOT,-13860.111,10898.144,-188.953,-2961.967,-225.971,-92.606,-92.606
